split_threshold,ontology,metric,n,mean,sd,minimum,maximum,sem,ci95_half_width,ci95_low,ci95_high,relative_sd_percent
95,biological_process,test_micro_f1_at_validation_threshold,5,0.16133383183655578,0.011813566079025959,0.1489768383179671,0.1800021951487213,0.005283187361877539,0.014666128116572048,0.14666770371998372,0.17599995995312784,7.3224356878810495
95,biological_process,test_micro_fmax,5,0.16481323076030868,0.009681335545688782,0.1559340811035128,0.1809387125424191,0.004329624878629027,0.012019038663074178,0.1527941920972345,0.17683226942338287,5.874125214964416
95,biological_process,test_smin,5,55.60063618541041,0.5849318081172241,54.987552666308375,56.26410607430677,0.26158945703039527,0.7261723327163772,54.874463852694035,56.32680851812678,1.0520235886630198
95,cellular_component,test_macro_aupr,5,0.2748237587032842,0.011067247673394157,0.2645912170768278,0.2883456013733546,0.004949423624307145,0.013739599981076633,0.2610841587222075,0.28856335868436084,4.027034535010128
95,cellular_component,test_macro_auroc,5,0.6751511502989559,0.05788771296162581,0.6112088232413968,0.7434268811636484,0.025888172248838194,0.07186556616277483,0.603285584136181,0.7470167164617307,8.5740375227078
95,cellular_component,test_macro_fmax,5,0.35686967552047644,0.022944205341156997,0.3365031953655061,0.3834214422404514,0.01026096056650816,0.028484426532626648,0.32838524898784976,0.3853541020531031,6.4292953184363535
95,cellular_component,test_micro_aupr,5,0.3266355106898728,0.012330008146161224,0.3086254628318934,0.3417707286957266,0.005514147275588532,0.015307272837033762,0.31132823785283903,0.34194278352690655,3.774852317838788
95,cellular_component,test_micro_auroc,5,0.8752767889185282,0.013399163852744827,0.8562750914331378,0.8883443761029826,0.005992288243279083,0.016634592163342732,0.8586421967551855,0.891911381081871,1.5308487580597818
95,cellular_component,test_micro_f1_at_validation_threshold,5,0.4209281399868573,0.009601664427726935,0.4096538315228877,0.4327915529718827,0.004293994871507808,0.011920129763305675,0.4090080102235516,0.432848269750163,2.2810697398436535
95,cellular_component,test_micro_fmax,5,0.43019122967728257,0.008222965243257276,0.4230442609663563,0.4434888645958807,0.0036774218521082726,0.010208523061452564,0.41998270661583,0.44039975273873516,1.9114674302927828
95,cellular_component,test_smin,5,49.96903091726887,0.6082835141621213,49.32465606679936,50.84959026381453,0.27203265745179184,0.7551626570861741,49.21386826018269,50.72419357435504,1.2173210146284903
95,molecular_function,test_macro_aupr,5,0.42610943817015057,0.012767075708754905,0.4128226304362573,0.445294413840499,0.005709609831732455,0.015849876892889293,0.41025956127726126,0.44195931506303987,2.9961964146067235
95,molecular_function,test_macro_auroc,5,0.7521875664559421,0.02174841528970059,0.7287137788151978,0.7847020391753454,0.00972618699813326,0.026999895106817925,0.7251876713491242,0.77918746156276,2.891355329385714
95,molecular_function,test_macro_fmax,5,0.4806520518806403,0.013491099193285217,0.4688552753105744,0.5028229406726143,0.006033402977475664,0.016748726665472443,0.46390332521516786,0.49740077854611275,2.806832747410271
95,molecular_function,test_micro_aupr,5,0.3690910416889935,0.03584843640583385,0.3242128498974866,0.4200572845567474,0.016031908138104546,0.04450457699137822,0.32458646469761526,0.4135956186803717,9.712627063986222
