ontology,model,input_modality,checkpoint,split_label,bin_type,bin,examples,Micro_Fmax,Macro_Fmax,Macro_AUROC,Micro_AUROC,Macro_AUPRC,Micro_AUPRC,Smin
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.010248740899374054,0.4288599810772966,0.5375115115514985,0.4123079443726164,0.3218139702333762,0.023270719861921637,2377.296754869277
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.008765778400058315,0.6565592318397363,0.7737730566534914,0.5684810192124226,0.5715707082309313,0.002624521510440945,2379.220636951272
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.023312183436976754,0.17820271817148717,0.562587805103988,0.4674869727780531,0.21007147585557415,0.0476857632287272,2370.282553663188
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,2378.83136177063
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.0344026251528087,0.5568213578985073,0.5443087372217731,0.16975558152041492,0.6327134507905293,0.05908543818652784,5068.488470325569
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.009536784740195283,0.9629629629131687,0.5,0.6413730188987529,0.9666666666666667,0.32393459339709274,5048.189217281341
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.018441558439045384,0.6477511812566255,0.5675381263616558,0.5678754046912624,0.6827463710458083,0.3017740779029228,5051.862555661388
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.015298038571114085,0.9561403508273854,0.625,0.6120128977971926,0.9596774193548386,0.3327421296789375,5051.541714336322
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.01143506772425308,0.06799076850202124,0.5271500667762385,0.5624926252120643,0.24809239834353644,0.29195127993092923,5054.719736173037
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.009532888464026588,0.6003194650387794,0.5426864232282951,0.5652311934733019,0.6347654442922204,0.2545705078282117,5070.248530525069
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.013152160993298346,0.35127522322378846,0.4898865866527895,0.5753447147395706,0.4251859566206594,0.31538770209124606,5051.744537129876
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.008041844852902439,0.7116612726560334,0.7883152173913043,0.5906745113799444,0.7543602478870336,0.24802225716187937,5064.469031090736
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.02242401034485415,0.15295807579088924,0.5324150177442883,0.4253179728429489,0.29500773342645964,0.2164808455981206,5050.34446279601
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,5058.911034978144
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.03762415790004321,0.6232488173963951,0.6134899781370373,0.4839645331964575,0.6348561971206065,0.022390521113043366,1118.4309905750215
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.008183306053381407,0.9629629629131687,0.5,0.5131392625673983,0.9666666666666667,0.0026137221177659434,1115.4191459684685
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.03756708406770744,0.6603750655280288,0.483115468409586,0.7009995723875055,0.5659200241545053,0.10386255728289766,1104.7325366597784
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.02008590961141832,0.9588554719635375,0.3576923076923077,0.6542143424217737,0.8414012681366221,0.006742177841881654,1115.825637474573
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.013289705502773119,0.06385471010502339,0.5340226195939918,0.5269204447340881,0.272752646892687,0.0682531648058655,1113.3564853109071
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.014929352165419974,0.5798502409999319,0.44992491544215685,0.677997314974216,0.5224775322844066,0.10272437313583521,1113.357758554493
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.012944983807842411,0.28843083791384483,0.436444950783186,0.42281244197454076,0.44497404462862655,0.05999912407790386,1113.1087770890538
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.008151287901519616,0.4009826152434722,0.5,0.5633209529176629,0.6742857142857143,0.0025548886337431378,1115.7658551094778
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.027194066738118864,0.168582620118627,0.5716148919691646,0.5236863688561686,0.29898575179034886,0.05655223974262611,1111.084518772971
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,1117.0537595259
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.0344026251528087,0.6601933247500298,0.6238818015304486,0.32729564145130813,0.6521738930302292,0.03647177638660947,1948.024336858872
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.02398081534442087,0.9629629629131687,0.5,0.6591688905833016,0.9666666666666667,0.18375016463284238,1946.6783178806304
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.03952391645239735,0.7222682656884403,0.5915032679738563,0.7447735833175515,0.6862983572110618,0.14760413476798145,1938.5245881378482
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.038841567285815816,0.9645873943620954,0.6048076923076923,0.7371405426922508,0.9208600509284541,0.18186630894879724,1935.0512095049535
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.0191974226505423,0.06453323443439721,0.5252593149384399,0.5925609521706036,0.2664671160126344,0.10542403842150895,1941.5231444399328
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.03167764824783555,0.5658646756443033,0.33786848072562353,0.8550964492949652,0.5262540722824061,0.2084562762022684,1942.5685191044008
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.015951595153313132,0.3568075339454871,0.5499347849991232,0.5208858751333603,0.52751176971849,0.061113869333239895,1940.8143823968055
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.024230676032948952,0.4009826152434722,0.5,0.7438238756100137,0.6742857142857143,0.21048824800192803,1941.2763887882234
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.03105333416849407,0.15147636439233791,0.5525880951251791,0.4992565202415393,0.28544834902388716,0.08184658695517864,1938.7990391077012
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,1947.0053483808422
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.04865414854581988,0.7329515178320539,0.7146946798624312,0.5459554652113975,0.6643205235942181,0.06586465683775079,2538.338025606655
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.010530274538253006,0.9629629629131687,0.5,0.6553360383421383,0.9569444444444445,0.18184003791820483,2555.0343527910363
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.025366965934429945,0.6578437372077884,0.4144880174291939,0.625421788246894,0.56493876683126,0.16677140544981375,2552.137145557731
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.022761552168868188,0.9645873943620954,0.6346153846153846,0.616910191465486,0.9304186182998772,0.1780009678050504,2549.468370210803
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.011414746276202726,0.07708404057054852,0.5143177969253777,0.5353102725749475,0.14078364190972542,0.09721283185507704,2560.6148251687555
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.017298578195720917,0.544402411494188,0.4355565981181745,0.707074358101365,0.6316112058931068,0.260021277304163,2560.432045519801
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.016580534017503125,0.3787856113472522,0.508869725080509,0.5776398883851235,0.33712353905478104,0.136531145672211,2560.7265271563165
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.009775648856336186,0.5920153919776421,0.7054265480895916,0.66427281939848,0.5363720682367925,0.20784956834552026,2568.4578809850245
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.028000434251806955,0.19065009147248976,0.5629664087544489,0.5311554307976949,0.19186639461167757,0.08033737395538539,2548.6624920308036
molecular_function,Hybrid_JK,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/Hybrid_JK/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,2565.37796908862
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.6901323705884324,0.8748884871019212,0.878358832284118,0.9517427555082598,0.8193372221118134,0.7402328455543451,47.16228018125944
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.3809523809079365,0.9629629629131687,0.0,0.798063830946027,0.8597222222222222,0.11710827749431908,8.963608940900256
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.2573289901845494,0.9083092345766847,0.8420479302832243,0.931676879766489,0.820497384873759,0.1044624338672819,32.63161003602231
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.41711229941587114,0.99999999995,1.0,0.9858251968609196,1.0,0.18586262940350573,52.966111608105216
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.15649775935532625,0.2672711708160444,0.7337637419668978,0.8700746734778189,0.17294061756675014,0.07312775353326276,18.239889760062066
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.10682110680439626,0.5554920991432858,0.2367960446778181,0.9602685806598436,0.42886833756434245,0.03779863481750251,9.02685318346833
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.1322620518912921,0.5623437564175316,0.6107476947605813,0.7613065185258514,0.36030195698157724,0.04434564564307465,13.466845203835579
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.22953586494620107,0.4908496731709105,0.47326251646903816,0.8682281536868846,0.34976928638720856,0.09259006786222551,8.558286473772505
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.3450612457186339,0.43094541196807046,0.7424385901469985,0.8930555136261221,0.3076678606811832,0.2618597219041876,47.91923346721242
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,2.408777946750867
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.6326530611758505,0.8616886952859989,0.8745256508009603,0.9476980363980015,0.8051409637493664,0.6958902978803506,50.86976722968828
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.23529411761435987,0.9629629629131687,0.0,0.7696884701268996,0.8458333333333333,0.06540610286675204,8.87577195292287
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.30807453412465136,0.8975191013492141,0.8191721132897603,0.9307684850343142,0.8196583413465807,0.12047038145448717,33.47338798936624
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.4712990936055896,0.99999999995,1.0,0.9772719677328559,0.9999999999999999,0.22066667390238015,18.054082281703245
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.13461339937538583,0.25092000652263197,0.7219189014195143,0.8530602813860261,0.15420046801823917,0.06284006205123857,17.451060091563388
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.08124373118026632,0.5520665093069248,0.220981171720088,0.9490259908739055,0.4296758176686181,0.029815952810008102,7.595688462564337
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.11352885521634085,0.5765428816087713,0.6201091993216621,0.7461230767734226,0.37125542559638625,0.03471958895722296,13.403985043133808
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.17529880474955206,0.45858435832827654,0.3839920948616601,0.8461723070213967,0.33674745025500813,0.06292120953443196,7.564256446609719
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,351,0.3047404062742672,0.41342679534573484,0.7276343544888713,0.8803504724127716,0.2970305434338459,0.25158990408839804,47.61377630193754
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,219,0.0,0.0,nan,nan,0.0,0.5,0.4786238038920921
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.7208086440769094,0.8369469741625493,0.8336035245038301,0.9487468635658739,0.7872687088392809,0.7680423931231412,36.345434926985234
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.29629629625788756,0.9629629629131687,0.0,0.7702739502205762,0.8458333333333333,0.0923585200357836,7.380197455509964
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.26075268813323504,0.8733757470126108,0.7581699346405228,0.928228361605358,0.7662485508501241,0.0997468353776208,33.34197476018827
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.33671399589853734,0.99999999995,1.0,0.978426805910692,1.0,0.12647701446762202,32.31944754277622
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.13893227967880173,0.27154137891330815,0.7284457977697459,0.8613388859091692,0.17776328686855195,0.06468996420821634,17.68009637444283
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,41,0.0934795152762608,0.558143614294565,0.27226322300213923,0.9598238417471244,0.43164120396797107,0.03829334108665233,8.600350722880668
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,43,0.11780821915125812,0.5853985409872758,0.6343375281523612,0.7455546835742662,0.38067355046841983,0.03634119144493268,13.68571024262139
molecular_function,MLP,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/MLP/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,<2_bits,100,0.20556023585613423,0.5595455191119213,0.62149209486166,0.863396230364137,0.3779582050662992,0.07898378141304925,12.3987020761651
