evaluation_split,ontology,model,input_modality,bin_type,bin,metric,examples_audit,audit_status,seed_replicates,mean,sd,median,minimum,maximum
test,cellular_component,Hybrid_JK,full,ic,<2_bits,Micro_Fmax,22,ok,5,0.5592686465757798,0.2785148648419333,0.6380952380501769,0.0805369127017341,0.805755395633518
test,cellular_component,Hybrid_JK,full,ic,<2_bits,Smin,22,ok,5,1.7709222343373483,0.6099381330075379,1.8000285468291666,0.8946317240543193,2.549207931215113
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Macro_AUPRC,341,ok,5,0.32683731770601515,0.045553667165219434,0.3299239822870584,0.251096562623746,0.368758096642628
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Macro_AUROC,341,ok,5,0.61751852831596,0.04557602944467059,0.6309720484359179,0.5396082366276947,0.659732454699918
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Macro_Fmax,341,ok,5,0.4153841845982901,0.04786880963579955,0.4243263767434621,0.3343769724640445,0.4535238627703954
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Micro_AUPRC,341,ok,5,0.3167702624467591,0.09589182081880508,0.347053175841052,0.1489324132953554,0.392591878608069
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Micro_AUROC,341,ok,5,0.7252568911110616,0.06605319753743666,0.7477953093719426,0.609126540656383,0.7666222000468287
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Micro_Fmax,341,ok,5,0.367570261562193,0.07662306476197259,0.3894146511949936,0.2347271245775662,0.4316682374622103
test,cellular_component,Hybrid_JK,full,ic,>=6_bits,Smin,341,ok,5,47.365291305689944,5.037364178408092,44.68503401714206,43.2639579992068,54.32292779822916
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Macro_AUPRC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Macro_AUROC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Macro_Fmax,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Micro_AUPRC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Micro_AUROC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Micro_Fmax,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,full,ic,no_positive_terms,Smin,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.5662710001386521,0.08079832268195578,0.5747110440583211,0.4681037563106486,0.6783336928182847
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Macro_AUROC,80,ok,5,0.5781730876728829,0.06532613649840857,0.59892688403674,0.4749098122329875,0.6508504531668633
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Macro_Fmax,80,ok,5,0.6820261500699754,0.0877140397634468,0.7108713113325765,0.5765990671700107,0.777147704461197
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.27573959838857665,0.13941963732569584,0.2915847593952272,0.074317132815919,0.4646934278088387
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Micro_AUROC,80,ok,5,0.7957450862871749,0.18133741554908553,0.8617701006518595,0.4763381446771413,0.926541033464762
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Micro_Fmax,80,ok,5,0.3640178855560582,0.1421085564817507,0.355345911900672,0.1625441695625716,0.5611510790867047
test,cellular_component,Hybrid_JK,seq_only,homology,30-40%,Smin,80,ok,5,23.583795190143505,2.1946428979135457,23.53464308276802,20.29702761203164,26.262851224492533
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.8323784722222223,0.046978650193227334,0.8271701388888889,0.7645833333333334,0.8829861111111111
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Macro_AUROC,5,low support,5,0.6333333333333333,0.14116195496968792,0.625,0.4444444444444444,0.7777777777777778
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Macro_Fmax,5,low support,5,0.909259259211623,0.021050819526017377,0.9120370369898406,0.8842592592122172,0.9374999999515238
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.3688585269402843,0.05544221180168868,0.3832935433271898,0.2793024964038046,0.4203833033035301
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Micro_AUROC,5,low support,5,0.6813598523211297,0.022206194922579282,0.6761839090367114,0.6555620200975427,0.7155457869143305
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Micro_Fmax,5,low support,5,0.4774055557862854,0.02924274321250758,0.4835164834665076,0.4341085270915449,0.5133689839072206
test,cellular_component,Hybrid_JK,seq_only,homology,40-60%,Smin,5,low support,5,36.18894974428254,0.9668160902703784,35.90496749897355,35.18888265478254,37.78221224916796
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Macro_AUPRC,26,ok,5,0.2555295770927978,0.05414806216554444,0.2297477782344801,0.1956416499460931,0.3267791213869645
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Macro_AUROC,26,ok,4,0.3022875816993464,0.20018840713453304,0.2736928104575163,0.1323529411764706,0.5294117647058824
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Macro_Fmax,26,ok,5,0.5943956043542223,0.07312998981784369,0.5587912087512391,0.5142857142475101,0.692307692262426
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Micro_AUPRC,26,ok,5,0.02661360547411378,0.03908965794338429,0.0083071080782854,0.003115328886076,0.0949577227689059
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Micro_AUROC,26,ok,5,0.5723936399956808,0.3408661750054734,0.3817318594104308,0.2826537360976137,0.9734167476514416
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Micro_Fmax,26,ok,5,0.08241424655716824,0.09054433154451139,0.0730337078555674,0.0108075652935688,0.2337662337399224
test,cellular_component,Hybrid_JK,seq_only,homology,<30%,Smin,26,ok,5,2.985726248773009,0.40880938004354644,3.2209030192379275,2.518836468458176,3.370089729272255
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.8078309248535105,0.08569796204766161,0.78835685922449,0.715271935729852,0.9314745499782824
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Macro_AUROC,31,ok,5,0.7469816390506046,0.09611947335138743,0.7272727272727273,0.6396103896103896,0.8771159874608151
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Macro_Fmax,31,ok,5,0.8506555505450587,0.0809592985425929,0.8289904539464248,0.7682837994925726,0.9746709430423842
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.7294055015368307,0.2747381290220815,0.8292783033989843,0.2476111039247949,0.9282762206544618
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Micro_AUROC,31,ok,5,0.9131842020545436,0.12952744744748404,0.9700326526301803,0.6829277588236196,0.9849596909497538
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Micro_Fmax,31,ok,5,0.7600056211522122,0.16963218036604247,0.7889022918702016,0.4779411764208862,0.9364406779163036
test,cellular_component,Hybrid_JK,seq_only,homology,>=60%,Smin,31,ok,5,30.921640023138128,22.853592769691634,14.652186213132516,14.015873508654275,56.78071909220413
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.26262169387526846,0.022693473646109807,0.2483858471999137,0.2459536232491476,0.2982536882253888
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Macro_AUROC,612,ok,5,0.6403663460543704,0.017196838603288897,0.6453577646370745,0.6150076779486551,0.6578610564450683
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Macro_Fmax,612,ok,5,0.3526121412862798,0.02339958298396046,0.3450615206074371,0.3228453490095049,0.3804813167982826
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.29171929222785714,0.08335720212579154,0.3026532485404164,0.1576380051525741,0.3844356366824374
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Micro_AUROC,612,ok,5,0.7505362597801785,0.0430135130568499,0.7543974663228638,0.6854222542787951,0.805606944491577
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Micro_Fmax,612,ok,5,0.3704438846220824,0.06434996422344508,0.3737867516327657,0.2748923959328823,0.4488388134703713
test,cellular_component,Hybrid_JK,seq_only,homology,no_hit,Smin,612,ok,5,25.328927240299784,1.4432044564985766,25.681534485765408,22.91713786964493,26.81714046758138
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Macro_AUPRC,71,ok,5,0.4863993347558119,0.042125662468379815,0.4755472622883417,0.4426534174085344,0.5333636990106481
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Macro_AUROC,71,ok,5,0.5996972827887996,0.05427539581948008,0.6305814502461501,0.5330857278471876,0.6522336521654785
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Macro_Fmax,71,ok,5,0.6071354354212829,0.025357121921777165,0.6024735877531854,0.580844820521274,0.6335580945323314
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Micro_AUPRC,71,ok,5,0.33592744014962217,0.13720801939249902,0.370572161154128,0.1170476168468626,0.4923675599253816
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Micro_AUROC,71,ok,5,0.8047515282879216,0.12656693931786142,0.8287517573031482,0.5885492241418959,0.9174839683892144
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Micro_Fmax,71,ok,5,0.43337910533564533,0.11519867678416008,0.4484240687184256,0.2451063829289494,0.5586206896055008
test,cellular_component,Hybrid_JK,seq_only,ic,2-4_bits,Smin,71,ok,5,11.231167190268348,1.0524836024400674,11.541879100892336,10.045693794742322,12.6340800231027
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Macro_AUPRC,89,ok,5,0.5045959964203257,0.04423661800074695,0.4854990470644642,0.4669540351182739,0.5706738176151908
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Macro_AUROC,89,ok,5,0.6264221711037289,0.06038038189703848,0.6158115204556222,0.5752986985950548,0.7267165773338256
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Macro_Fmax,89,ok,5,0.637342243259095,0.035436436238994166,0.6514784151741663,0.5869030961343459,0.6777551273522506
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Micro_AUPRC,89,ok,5,0.3026970570586195,0.12518365061281442,0.3274243985923195,0.1324386630018104,0.4360389146043538
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Micro_AUROC,89,ok,5,0.8122669605349498,0.13032897526201734,0.8782222941890659,0.5995834651440535,0.9051519500292696
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Micro_Fmax,89,ok,5,0.39984895901637024,0.08985217632420194,0.4297857871015942,0.2677096913890002,0.5047518478913076
test,cellular_component,Hybrid_JK,seq_only,ic,4-6_bits,Smin,89,ok,5,24.78973240943402,1.0920130511427721,25.24566583115918,23.475931810098203,25.821342860320453
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Macro_AUPRC,22,ok,5,0.8576346107596107,0.08101658943400859,0.8190956034706034,0.8039538586413584,1.0
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Macro_AUROC,22,ok,5,0.65,0.23634588001486298,0.5625,0.375,1.0
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Macro_Fmax,22,ok,5,0.9257247396080397,0.04388190128637493,0.907894736793802,0.8863636363162191,0.99999999995
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Micro_AUPRC,22,ok,5,0.4145098033006104,0.2630933622278813,0.4607411321904062,0.0175008875050726,0.742101542709432
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Micro_AUROC,22,ok,5,0.8953061813980359,0.20821894533086407,0.9888050420437768,0.5231601835804609,0.9960283073367996
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Micro_Fmax,22,ok,5,0.5017789686243457,0.2504123807132367,0.5696202531149496,0.0857142856643265,0.700507614166817
test,cellular_component,Hybrid_JK,seq_only,ic,<2_bits,Smin,22,ok,5,2.1450327611141478,0.2984829146763015,2.1528668186704696,1.7081427719335196,2.549207931215113
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Macro_AUPRC,341,ok,5,0.31131639402662,0.03011600255759866,0.3050979471114406,0.2709834936325505,0.3450745484663738
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Macro_AUROC,341,ok,5,0.5715701564333282,0.03370084581846613,0.5792665008882557,0.5291648958793441,0.609367172167431
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Macro_Fmax,341,ok,5,0.4051016307142697,0.04044921183335442,0.3981788214033933,0.3572574701667033,0.4500612747532765
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Micro_AUPRC,341,ok,5,0.34566984863202904,0.0841298890237058,0.373994061362116,0.1970670246974344,0.4047801196613129
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Micro_AUROC,341,ok,5,0.7308708511422941,0.04892575437946644,0.7567442184071596,0.6487395194957025,0.7648213551130274
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Micro_Fmax,341,ok,5,0.3975816927450945,0.060645547665690504,0.3976053490403473,0.3061636642201802,0.46861313863619
test,cellular_component,Hybrid_JK,seq_only,ic,>=6_bits,Smin,341,ok,5,45.14256177209006,4.603393516912778,44.28603386757656,40.43954327296979,52.846366641528746
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Macro_AUPRC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Macro_AUROC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Macro_Fmax,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Micro_AUPRC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Micro_AUROC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Micro_Fmax,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,seq_only,ic,no_positive_terms,Smin,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.49616570731695864,0.04888317326820342,0.4749659178536001,0.444728774100638,0.5546730703553764
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Macro_AUROC,80,ok,5,0.48990440946187047,0.07796928055410762,0.5314839769156157,0.4032613010469499,0.5647565776372566
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Macro_Fmax,80,ok,5,0.4945468377609773,0.06680474233102135,0.4845341177227081,0.3997712916295335,0.5820110666592887
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.09487376295874891,0.03844061713560392,0.0795681997729489,0.0671166450194207,0.1611458559759952
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Micro_AUROC,80,ok,5,0.5762921083394424,0.1128402451884906,0.5514577182936735,0.4786434784331596,0.7658790196350377
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Micro_Fmax,80,ok,5,0.10132860721169161,0.046152533034952425,0.0877034357909728,0.0709633649827085,0.1827747466606009
test,cellular_component,Hybrid_JK,struct_only,homology,30-40%,Smin,80,ok,5,533.4979396409763,279.21518977317885,591.0386509950217,71.80785242781943,775.9266633820305
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.8474999999999999,0.05194517990743096,0.8479166666666668,0.7826388888888888,0.9120659722222224
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Macro_AUROC,5,low support,5,0.5013888888888889,0.1452036670965014,0.5138888888888888,0.2777777777777778,0.6319444444444444
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Macro_Fmax,5,low support,5,0.8961111110629808,0.028398919490269355,0.9055555555066914,0.8472222221753859,0.9212962962475052
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.10728052008733253,0.020758328189098726,0.1116203979836452,0.0778225828465075,0.1314257775376013
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Micro_AUROC,5,low support,5,0.4952521530516229,0.09151857399204257,0.4616832230769784,0.435875334899189,0.6561438288763908
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Micro_Fmax,5,low support,5,0.1377290986042222,0.0440181490182825,0.1158129175760872,0.1137957911011288,0.2157676348236281
test,cellular_component,Hybrid_JK,struct_only,homology,40-60%,Smin,5,low support,5,531.1602984311448,276.3808620011095,585.6014624235728,74.89669013550245,777.4201125723184
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Macro_AUPRC,26,ok,5,0.5157273299853363,0.09673904607055166,0.4543659909793895,0.4353271214850975,0.6287057609238982
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Macro_AUROC,26,ok,5,0.5078431372549019,0.1632491145431423,0.5506535947712419,0.2549019607843137,0.684640522875817
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Macro_Fmax,26,ok,5,0.6464690589338036,0.0843549656076513,0.6606516290293956,0.5142857142475101,0.7437154348459003
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Micro_AUPRC,26,ok,5,0.030235512837145002,0.05486701139786456,0.0042880851222407,0.0038204231614306,0.1282573910252896
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Micro_AUROC,26,ok,5,0.5472674387215204,0.14253716018241955,0.5279768653493143,0.426361219090811,0.7893788467768059
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Micro_Fmax,26,ok,5,0.0174189676809711,0.010565698667709721,0.0134428678100235,0.009297520659925,0.0358565736918652
test,cellular_component,Hybrid_JK,struct_only,homology,<30%,Smin,26,ok,5,534.7983335235407,282.5574478295229,593.714174126815,67.41378037859796,779.2738482483296
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.7807457047400995,0.08632705728862705,0.7914681682158403,0.6448219400469188,0.8565080849891634
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Macro_AUROC,31,ok,5,0.579307876032014,0.1566854953474653,0.6005244755244754,0.3478294693811935,0.7543887147335423
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Macro_Fmax,31,ok,5,0.815334870149402,0.06042129049622831,0.8158044683924524,0.721243496338698,0.8866878734834004
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.10935665917046236,0.05094954266996676,0.1092527005484659,0.0493052906000008,0.1675183458820644
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Micro_AUROC,31,ok,5,0.5021907240639835,0.05682053370983874,0.480838403546992,0.4436938011102234,0.5724081016677198
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Micro_Fmax,31,ok,5,0.1191161012181419,0.024311289143701807,0.1129518072171091,0.0969111969019753,0.1514629947954768
test,cellular_component,Hybrid_JK,struct_only,homology,>=60%,Smin,31,ok,5,533.5329354229755,253.47992234777328,577.0475624428808,113.35700233174234,749.6631935107845
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.2538911592104333,0.08403174463103133,0.3054528839580975,0.1486653793847303,0.3240915430492904
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Macro_AUROC,612,ok,5,0.515254913859828,0.014264278530332936,0.5214361481217388,0.4903610817592331,0.5255255723358061
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Macro_Fmax,612,ok,5,0.15667249905190772,0.006609761657684589,0.1589510563476983,0.1468530350751896,0.1632773348910551
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.09330485681809444,0.02727160020549098,0.0777792165448254,0.0703704706511501,0.1285627930137577
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Micro_AUROC,612,ok,5,0.5313776584635456,0.09368190401271523,0.4960389737563651,0.4602632811417048,0.6926915003971603
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Micro_Fmax,612,ok,5,0.09002005715917376,0.031006534415951945,0.0749064979477302,0.0730462394290019,0.145108338783647
test,cellular_component,Hybrid_JK,struct_only,homology,no_hit,Smin,612,ok,5,530.7831446270649,278.40347626960556,586.9895354353841,71.46632758572584,774.6453381235419
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Macro_AUPRC,71,ok,5,0.4958134870798676,0.025625649006206154,0.4973203377763869,0.4697912077602563,0.528669198217661
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Macro_AUROC,71,ok,5,0.5839380054224125,0.07365676648587387,0.590510798789063,0.4955793832078032,0.6919110785173814
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Macro_Fmax,71,ok,5,0.5323618729931251,0.06659991468301718,0.5232231379261512,0.4677847845996979,0.624922279093951
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Micro_AUPRC,71,ok,5,0.11131135861045038,0.04311245170941963,0.0947517928065234,0.0854571386193781,0.1881146198234606
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Micro_AUROC,71,ok,5,0.6307690457730379,0.14578102765666567,0.6171762001157137,0.4884189281375358,0.8610816668152504
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Micro_Fmax,71,ok,5,0.1031334610339895,0.0515653811527374,0.0884304673889405,0.0676065627736072,0.1921835783235381
test,cellular_component,Hybrid_JK,struct_only,ic,2-4_bits,Smin,71,ok,5,531.7415020840726,280.8272022956086,590.4381148197472,67.9561781669159,776.1462143190879
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Macro_AUPRC,89,ok,5,0.4697474827180542,0.07797152696973658,0.4459283721809521,0.3861649487838836,0.5834006584903766
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Macro_AUROC,89,ok,5,0.5375867519644986,0.03285733562445486,0.5299233493531917,0.4987592502161174,0.583048426012889
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Macro_Fmax,89,ok,5,0.5376553037421749,0.024085394299881376,0.5381793104038921,0.5001261125128517,0.5594018154271279
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Micro_AUPRC,89,ok,5,0.13240846565946257,0.053954534520753175,0.1176367775800399,0.0751078488718519,0.2000550346118101
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Micro_AUROC,89,ok,5,0.6451298192807765,0.10876477996060277,0.608158785022828,0.5537445938724088,0.8097626854778619
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Micro_Fmax,89,ok,5,0.12395273054566995,0.04290802029690253,0.1086312223919303,0.0924315914616373,0.1955880857796707
test,cellular_component,Hybrid_JK,struct_only,ic,4-6_bits,Smin,89,ok,5,526.7232135357174,276.16326653358504,588.7556804057114,71.27855697377262,764.0529594897029
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Macro_AUPRC,22,ok,5,0.8830397862228356,0.06724466673426167,0.909090909090909,0.8094780316432792,0.9682291666666664
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Macro_AUROC,22,ok,5,0.6,0.19909190542449384,0.5,0.4687499999999999,0.9479166666666669
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Macro_Fmax,22,ok,5,0.88583099901842,0.042551773819161684,0.8676470587746108,0.8571428570969388,0.9583333332833334
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Micro_AUPRC,22,ok,5,0.032711732804673,0.018328176824456872,0.0375698998241716,0.0131665235420393,0.050258051274779
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Micro_AUROC,22,ok,5,0.5867355494576032,0.2006674425727901,0.6205358575646704,0.3446626869503819,0.8745165768021054
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Micro_Fmax,22,ok,5,0.04776534613629852,0.027507155765766386,0.0428849902466399,0.0275027502711455,0.0944881889673755
test,cellular_component,Hybrid_JK,struct_only,ic,<2_bits,Smin,22,ok,5,535.0198557692445,282.6937597368399,593.7143037547671,67.4149220043721,779.651403573313
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Macro_AUPRC,341,ok,5,0.3101052547574886,0.07306345816870112,0.344866040678826,0.2138109497413941,0.3717958112926757
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Macro_AUROC,341,ok,5,0.5140847854038616,0.013134387042098088,0.5102544309977527,0.4997334571437711,0.5339971592998253
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Macro_Fmax,341,ok,5,0.24336156068498155,0.015144390830774674,0.234204312030873,0.2302849482263048,0.2626866805032961
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Micro_AUPRC,341,ok,5,0.111429504956632,0.0229144385398996,0.112229830317588,0.0816711504626678,0.1410293297648114
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Micro_AUROC,341,ok,5,0.5057325055842874,0.08643073414389013,0.4763198637691799,0.4440109873246776,0.6573622412442635
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Micro_Fmax,341,ok,5,0.13682141807674394,0.03838619840908436,0.1226284051910785,0.116239511374138,0.2052426774145594
test,cellular_component,Hybrid_JK,struct_only,ic,>=6_bits,Smin,341,ok,5,531.5074382705018,271.233675087292,582.7377553072743,84.6189436713972,772.0151995555494
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Macro_AUPRC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Macro_AUROC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Macro_Fmax,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Micro_AUPRC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Micro_AUROC,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Micro_Fmax,231,no positive terms,0,,,,,
test,cellular_component,Hybrid_JK,struct_only,ic,no_positive_terms,Smin,231,no positive terms,0,,,,,
test,cellular_component,MLP,full,homology,30-40%,Macro_AUPRC,80,ok,5,0.5894008689050136,0.07051334461602167,0.5770014832526467,0.5141750439277397,0.6984135002054433
test,cellular_component,MLP,full,homology,30-40%,Macro_AUROC,80,ok,5,0.6531404059561412,0.009342674805266741,0.6506026343433867,0.6440181012324135,0.6680909383485414
test,cellular_component,MLP,full,homology,30-40%,Macro_Fmax,80,ok,5,0.7320901418808139,0.04482276074397604,0.7213693862666876,0.6889660413237768,0.801035590096887
test,cellular_component,MLP,full,homology,30-40%,Micro_AUPRC,80,ok,5,0.07737980614295023,0.004121610793490523,0.0772753307037596,0.0713211367151965,0.0827139607373553
test,cellular_component,MLP,full,homology,30-40%,Micro_AUROC,80,ok,5,0.7933158051158091,0.008198950640740908,0.7963275445305225,0.7789270571219116,0.7994513681123814
test,cellular_component,MLP,full,homology,30-40%,Micro_Fmax,80,ok,5,0.17850041958894264,0.007965543475945327,0.1808496106890273,0.1650724241397071,0.1859296482199048
test,cellular_component,MLP,full,homology,30-40%,Smin,80,ok,5,26.29967945101768,1.1067053623165823,26.747914873446373,24.352726171853995,27.007173724472523
test,cellular_component,MLP,full,homology,40-60%,Macro_AUPRC,5,low support,5,0.6934895833333334,0.012506327970031008,0.6876736111111111,0.6824652777777779,0.7139756944444443
